(818, 3178)
(818, 7095)
(818, 4333)
(818, 5447)
(819, 5684)
(819, 2953)
(819, 7178)
(819, 1892)
(819, 3581)
(819, 3230)
(819, 1043)
(820, 7191)
(820, 6390)
(820, 2233)
(820, 1484)
(821, 5163)
(821, 3718)
(821, 5451)
(821, 926)
(821, 6117)
(822, 1292)
(822, 2135)
(822, 1997)
(822, 4999)
(822, 3100)
(823, 6559)
(824, 1587)
(824, 1065)
(824, 968)
(824, 4077)
(824, 7088)
(825, 1199)
(825, 972)
(825, 4403)
(825, 6384)
(826, 4950)
(826, 6674)
(826, 5301)
(826, 4176)
(826, 5322)
(826, 6660)
(827, 6458)
(827, 2124)
(827, 873)
(827, 4959)
(827, 3431)
(827, 3524)
(827, 3243)
(827, 4646)
(828, 6317)
(828, 1142)
(828, 1483)
(828, 4861)
(829, 994)
(829, 6289)
(829, 3600)
(829, 3959)
(830, 5782)
(830, 2402)
(830, 6985)
(830, 1495)
(830, 2801)
(830, 5632)
(830, 5880)
(830, 3855)
(830, 7106)
(831, 5389)
(831, 4724)
(831, 5584)
(831, 5719)
(831, 4865)
(831, 4211)
(831, 3334)
(832, 4924)
(832, 2967)
(832, 2346)
(832, 4012)
(832, 3184)
(832, 2463)
(832, 6795)
(833, 4225)
(833, 1147)
(833, 6744)
(833, 2844)
(833, 5416)
(833, 3890)
(834, 1912)
(834, 4286)
(834, 4729)
(834, 3068)
(835, 5201)
(835, 4688)
(835, 2750)
(835, 2970)
(835, 6278)
(836, 7058)
(836, 5820)
(836, 3157)
(836, 6811)
(836, 6661)
(836, 2334)
(836, 5894)
(837, 4075)
(837, 5229)
(837, 3903)
(837, 2811)
(837, 2338)
(838, 6791)
(838, 5928)
(838, 1938)
(838, 2252)
(839, 1690)
(839, 3836)
(839, 4055)
(840, 6036)
(840, 1307)
(840, 1085)
(840, 2990)
(840, 1616)
(841, 2570)
(841, 6205)
(841, 4009)
(841, 3684)
(841, 2056)
(842, 3452)
(842, 2442)
(842, 3882)
(842, 4153)
(843, 6393)
(843, 7213)
(843, 6837)
(843, 6832)
(843, 6572)
(844, 6831)
(844, 4742)
(844, 5506)
(844, 6711)
(844, 2031)
(845, 6229)
(845, 3034)
(845, 3151)
(846, 6194)
(846, 4317)
(846, 4776)
(846, 3736)
(846, 4037)
(846, 6607)
(847, 1872)
(847, 7059)
(847, 5491)
(847, 7018)
(848, 7137)
(848, 3180)
(848, 1684)
(848, 6733)
(848, 1164)
(848, 2615)
(848, 4154)
(848, 5333)
(849, 3210)
(849, 2210)
(849, 1869)
(849, 7181)
(849, 4906)
(849, 2176)
(850, 6987)
(850, 5294)
(850, 1267)
(850, 6273)
(850, 1146)
(851, 4953)
(851, 4019)
(852, 2342)
(852, 4499)
(852, 4298)
(852, 6225)
(852, 5225)
(852, 3484)
(853, 2221)
(853, 7103)
(853, 2948)
(853, 3509)
(854, 6191)
(854, 6996)
(855, 6352)
(855, 5235)
(855, 6137)
(855, 2804)
(855, 6919)
(855, 959)
(855, 5327)
(856, 3577)
(857, 2801)
(857, 3886)
(857, 1273)
(857, 1288)
(857, 2170)
(857, 1400)
(857, 2471)
(857, 3243)
(858, 5114)
(858, 6748)
(858, 1153)
(858, 6240)
(858, 3590)
(859, 2524)
(859, 5096)
(859, 5692)
(859, 1526)
(859, 7031)
(859, 3200)
(859, 3122)
(860, 1080)
(860, 7211)
(860, 1866)
(861, 910)
(861, 2564)
(861, 6527)
(861, 7074)
(861, 6620)
(861, 915)
(862, 5870)
(862, 4403)
(862, 5033)
(862, 3344)
(862, 7065)
(862, 2586)
(862, 6115)
(862, 5162)
(862, 7003)
(863, 1789)
(863, 3592)
(863, 6068)
(863, 4685)
(863, 4291)
(863, 5895)
(864, 954)
(864, 4364)
(865, 6425)
(865, 6936)
(865, 5595)
(865, 3937)
(865, 5377)
(866, 3273)
(866, 879)
(866, 1873)
(866, 6039)
(866, 4910)
(866, 5379)
(867, 1695)
(867, 2747)
(867, 5078)
(867, 4274)
(867, 4058)
(867, 5568)
(867, 2247)
(867, 3992)
(867, 3846)
(869, 3969)
(869, 1673)
(869, 4135)
(869, 6026)
(869, 6613)
(870, 2023)
(870, 3360)
(870, 3572)
(870, 1293)
(870, 6763)
(870, 942)
(871, 4070)
(871, 4877)
(871, 6808)
(871, 7085)
(872, 4345)
(872, 5837)
(872, 5762)
(872, 5190)
(873, 911)
(873, 6392)
(873, 1284)
(874, 2964)
(874, 3455)
(874, 5621)
(874, 1233)
(875, 3633)
(875, 1584)
(875, 3424)
(875, 4039)
(876, 4343)
(876, 1401)
(876, 1041)
(876, 6410)
(876, 3564)
(877, 2601)
(877, 6691)
(877, 5547)
(877, 4962)
(877, 6522)
(877, 6989)
(877, 1034)
(877, 2522)
(878, 2582)
(878, 4158)
(878, 3676)
(878, 2624)
(878, 2748)
(879, 2940)
(879, 5348)
(879, 2936)
(879, 2779)
(879, 5373)
(879, 2597)
(880, 7039)
(880, 1950)
(881, 5873)
(881, 4607)
(881, 4801)
(881, 2611)
(881, 2954)
(881, 4473)
(882, 2363)
(882, 1085)
(882, 2442)
(883, 7041)
(883, 2091)
(883, 3557)
(883, 4897)
(884, 4575)
(884, 6691)
(884, 5362)
(884, 2260)
(884, 1290)
(885, 1365)
(885, 4650)
(886, 6544)
(886, 5145)
(886, 1450)
(887, 5655)
(887, 5980)
(887, 3654)
(887, 6450)
(888, 5232)
(888, 3905)
(888, 5732)
(888, 6985)
(888, 4397)
(888, 2442)
(888, 7016)
(888, 4210)
(889, 3164)
(889, 1193)
(889, 2227)
(889, 6744)
(889, 5736)
(889, 6751)
(890, 2950)
(890, 6396)
(890, 1318)
(890, 1998)
(890, 6189)
(890, 7183)
(890, 4250)
(891, 5968)
(891, 5495)
(891, 3164)
(892, 5880)
(892, 2738)
(892, 2116)
(893, 1044)
(893, 6397)
(893, 2196)
(893, 6515)
(894, 2021)
(894, 2389)
(894, 1674)
(894, 7201)
(895, 1641)
(895, 4512)
(895, 5788)
(895, 6290)
(895, 4033)
(895, 6500)
(896, 1914)
(896, 1975)
(896, 3343)
(896, 2504)
(896, 6975)
(896, 5315)
(896, 3810)
(897, 3319)
(898, 3955)
(898, 1283)
(898, 1847)
(898, 2722)
(898, 2123)
(900, 6701)
(900, 5894)
(900, 5081)
(901, 4445)
(901, 4749)
(902, 1200)
(902, 6296)
(902, 3465)
(902, 1834)
(902, 4000)
(902, 2156)
(902, 4514)
(903, 1849)
(903, 1353)
(903, 6932)
(903, 2192)
(904, 3843)
(904, 6016)
(904, 2044)
(904, 7147)
(904, 4795)
(904, 3981)
(905, 4500)
(905, 6989)
(905, 3610)
(905, 2327)
(906, 4363)
(906, 3677)
(906, 5583)
(907, 5373)
(907, 4277)
(907, 3678)
(907, 4667)
(907, 5966)
(907, 1757)
(907, 1275)
(907, 6904)
(908, 3230)
(908, 4302)
(908, 5124)
(909, 5656)
(909, 6794)
(909, 2589)
(910, 4943)
(910, 4283)
(910, 2789)
(910, 3725)
(910, 4257)
(910, 4646)
(910, 5360)
(910, 2613)
(910, 2234)
(910, 1861)
(911, 1603)
(911, 2395)
(911, 4311)
(911, 5020)
(911, 3914)
(911, 4111)
(911, 1945)
(912, 5413)
(912, 5612)
(912, 4202)
(912, 1522)
(912, 2678)
(913, 2226)
(913, 928)
(913, 3997)
(913, 6203)
(914, 5155)
(914, 5011)
(914, 1602)
(914, 5513)
(914, 7009)
(915, 2988)
(915, 6864)
(915, 2636)
(915, 5226)
(915, 4408)
(916, 6216)
(916, 2223)
(916, 6250)
(916, 5712)
(916, 3766)
(917, 6223)
(917, 1897)
(917, 1503)
(917, 5215)
(917, 2459)
(917, 6615)
(917, 4469)
(917, 2181)
(917, 6546)
(917, 1419)
(918, 3636)
(918, 6491)
(918, 2419)
(918, 3548)
(918, 3185)
(918, 4520)
(918, 1511)
(919, 1427)
(919, 1242)
(919, 6414)
(919, 3428)
(919, 2756)
(919, 5796)
(919, 2847)
(919, 6252)
(919, 1220)
(920, 3912)
(920, 2839)
(920, 3541)
(920, 3236)
(920, 3977)
(920, 2577)
(920, 5957)
(921, 5464)
(921, 5910)
(921, 4033)
(921, 6068)
(921, 1053)
(921, 2019)
(922, 4099)
(922, 4616)
(922, 2538)
(922, 7093)
(922, 1077)
(922, 4245)
(923, 1423)
(923, 6238)
(923, 4438)
(923, 3754)
(923, 1252)
(923, 4463)
(923, 6570)
(923, 6030)
(924, 4873)
(924, 6242)
(924, 2866)
(924, 7154)
(924, 5145)
(924, 2447)
(925, 3059)
(925, 4549)
(925, 1489)
(925, 1053)
(925, 1798)
(925, 5018)
(925, 3001)
(925, 1167)
(926, 4774)
(926, 2737)
(926, 6139)
(926, 5085)
(927, 1669)
(927, 5952)
(927, 3588)
(927, 2450)
(927, 6933)
(927, 5334)
(928, 1505)
(928, 6764)
(928, 3762)
(928, 2071)
(928, 6651)
(928, 3431)
(929, 2038)
(929, 2397)
(929, 2020)
(929, 4014)
(929, 7110)
(929, 5321)
(929, 4130)
(930, 3766)
(930, 4633)
(930, 3985)
(930, 2735)
(931, 1090)
(931, 7139)
(931, 2407)
(931, 2375)
(931, 4529)
(931, 4723)
(931, 2175)
(932, 2714)
(932, 3666)
(932, 2832)
(932, 4145)
(933, 5943)
(933, 5978)
(933, 2216)
(933, 3497)
(934, 6687)
(934, 4877)
(934, 4973)
(934, 6513)
(934, 5717)
(934, 6184)
(934, 1477)
(934, 2781)
(934, 4267)
(935, 1582)
(935, 5814)
(935, 2828)
(935, 4172)
(936, 5674)
(936, 1815)
(936, 1863)
(936, 1517)
(936, 3709)
(936, 3063)
(936, 3350)
(936, 4683)
(936, 6852)
(937, 6227)
(937, 6509)
(937, 3359)
(937, 4026)
(938, 2889)
(938, 2816)
(938, 6969)
(938, 2433)
(938, 7075)
(939, 1625)
(939, 5398)
(939, 4387)
(939, 3444)
(939, 990)
(939, 1312)
(939, 3068)
(939, 5978)
(939, 5417)
(939, 4157)
(939, 5662)
(940, 5188)
(940, 1109)
(940, 6906)
(940, 6536)
(940, 4396)
(941, 1099)
(941, 1525)
(941, 5123)
(942, 1866)
(943, 4145)
(943, 6364)
(943, 4554)
(943, 1699)
(943, 4943)
(944, 6638)
(944, 7149)
(944, 5531)
(945, 3214)
(945, 3539)
(945, 3382)
(945, 3148)
(946, 5640)
(946, 4260)
(946, 3969)
(946, 5493)
(947, 959)
(947, 6141)
(947, 2988)
(947, 987)
(947, 3584)
(947, 2833)
(948, 2982)
(948, 4055)
(948, 5847)
(948, 5821)
(948, 6155)
(948, 1185)
(948, 6478)
(948, 2816)
(948, 7055)
(948, 5958)
(948, 4653)
(949, 6748)
(949, 5672)
(949, 2282)
(950, 2359)
(950, 2920)
(950, 6588)
(950, 4628)
(950, 2082)
(951, 2619)
(951, 2467)
(951, 7114)
(951, 2469)
(952, 1344)
(952, 6024)
(952, 1352)
(952, 7025)
(953, 3858)
(953, 5008)
(953, 6546)
(953, 3679)
(953, 1783)
(953, 2879)
(953, 1629)
(954, 3562)
(954, 1727)
(954, 4515)
(955, 2210)
(955, 3532)
(955, 1074)
(955, 1244)
(955, 5516)
(955, 6049)
(956, 6460)
(956, 1263)
(957, 3871)
(957, 4151)
(957, 6448)
(957, 2526)
(957, 5897)
(958, 6567)
(958, 2620)
(960, 7059)
(960, 2906)
(960, 2584)
(960, 6431)
(960, 2347)
(960, 5385)
(960, 4091)
(961, 6702)
(961, 5349)
(961, 5567)
(961, 2537)
(961, 2355)
(962, 2917)
(962, 1339)
(962, 3092)
(962, 2030)
(962, 5500)
(962, 2111)
(962, 7088)
(962, 6304)
(963, 5365)
(964, 1597)
(964, 3713)
(965, 5638)
(965, 1950)
(965, 7083)
(965, 3099)
(965, 4578)
(965, 4775)
(965, 3528)
(965, 1796)
(965, 4572)
(965, 4720)
(965, 3755)
(966, 1299)
(966, 6369)
(966, 2652)
(966, 3165)
(967, 3975)
(967, 4173)
(967, 4593)
(967, 2049)
(967, 1051)
(967, 5159)
(967, 4237)
(968, 1923)
(968, 6192)
(968, 5008)
(968, 3189)
(968, 5625)
(968, 6268)
(968, 6015)
(968, 6067)
(969, 4026)
(970, 2863)
(970, 2329)
(970, 4214)
(970, 5273)
(971, 1871)
(971, 1245)
(971, 3255)
(971, 3347)
(971, 5445)
(971, 3799)
(972, 5765)
(972, 2506)
(972, 4310)
(972, 5451)
(972, 5117)
(972, 5120)
(972, 4702)
(972, 4025)
(972, 6536)
(973, 3030)
(973, 2526)
(973, 2697)
(973, 3452)
(973, 5047)
(973, 2443)
(973, 2581)
(974, 6780)
(974, 1885)
(974, 6102)
(974, 1476)
(974, 4908)
(974, 6551)
(974, 6917)
(974, 6940)
(974, 6914)
(975, 1037)
(976, 1943)
(976, 2382)
(976, 4254)
(976, 6629)
(977, 2133)
(977, 5795)
(977, 1133)
(977, 3786)
(977, 1694)
(977, 4314)
(978, 5881)
(978, 3653)
(978, 5416)
(979, 5166)
(979, 4241)
(979, 5307)
(980, 6102)
(980, 5916)
(980, 3247)
(980, 2475)
(980, 5005)
(981, 1366)
(981, 3433)
(981, 6637)
(981, 3467)
(981, 2785)
(982, 5004)
(982, 5415)
(982, 4523)
(982, 7100)
(982, 5031)
(982, 3602)
(983, 4265)
(983, 1859)
(983, 6296)
(983, 5853)
(984, 5915)
(984, 2254)
(984, 6053)
(984, 1567)
(984, 2549)
(984, 3273)
(984, 4028)
(984, 5394)
(985, 3069)
(985, 6576)
(985, 1131)
(986, 1257)
(986, 5346)
(986, 1738)
(986, 1051)
(987, 4152)
(987, 4125)
(987, 3906)
(987, 6487)
(987, 5103)
(987, 1749)
(988, 2236)
(988, 3157)
(988, 4583)
(989, 3660)
(989, 5532)
(990, 1861)
(990, 5967)
(990, 1449)
(990, 6858)
(991, 2344)
(991, 6623)
(991, 4275)
(991, 6763)
(991, 1117)
(991, 4058)
(992, 2629)
(993, 4674)
(994, 3266)
(994, 6874)
(994, 5561)
(994, 5082)
(994, 5828)
(994, 6347)
(994, 5259)
(995, 1861)
(995, 1379)
(995, 6915)
(995, 2777)
(995, 1578)
(995, 3950)
(995, 6240)
(995, 4348)
(996, 3366)
(996, 2714)
(996, 4368)
(996, 6232)
(996, 2196)
(997, 2564)
(997, 4317)
(997, 3482)
(997, 7096)
(997, 5214)
(997, 5883)
(997, 2546)
(998, 4294)
(998, 6096)
(998, 6808)
(999, 4013)
(999, 2486)
(999, 5066)
(999, 6548)
(999, 5197)
(999, 2243)
(999, 7086)
(1000, 3127)
(1000, 6201)
(1000, 2729)
(1000, 1853)
(1000, 4325)
(1001, 3090)
(1001, 5462)
(1001, 6289)
(1002, 3160)
(1002, 2861)
(1002, 5058)
(1002, 5120)
(1002, 7169)
(1002, 2577)
(1003, 3687)
(1003, 5878)
(1004, 4678)
(1004, 5729)
(1004, 5211)
(1004, 6655)
(1004, 4135)
(1004, 6166)
(1005, 4602)
(1005, 1183)
(1005, 1727)
(1005, 1391)
(1005, 2274)
(1005, 1096)
(1005, 4007)
(1005, 1692)
(1005, 3647)
(1006, 3561)
(1006, 1780)
(1006, 3116)
(1007, 1605)
(1007, 4835)
(1007, 2811)
(1007, 6158)
(1008, 1472)
(1008, 4499)
(1008, 5731)
(1008, 1207)
(1008, 7091)
(1008, 3035)
(1008, 3454)
(1009, 4268)
(1009, 6054)
(1009, 3646)
(1009, 1747)
(1010, 2527)
(1010, 5223)
(1010, 3584)
(1010, 1482)
(1010, 5506)
(1011, 3183)
(1011, 6121)
(1011, 4610)
(1011, 4279)
(1011, 4884)
(1011, 1588)
(1012, 4415)
(1012, 1530)
(1012, 5332)
(1012, 1425)
(1012, 5282)
(1013, 6621)
(1013, 1990)
(1013, 3351)
(1014, 6730)
(1014, 4278)
(1014, 3423)
(1015, 3055)
(1015, 2067)
(1015, 3749)
(1015, 1221)
(1015, 1492)
(1015, 6249)
(1015, 3122)
(1015, 3454)
(1016, 4130)
(1016, 4523)
(1016, 5286)
(1016, 3443)
(1017, 6080)
(1017, 4458)
(1018, 4520)
(1018, 2899)
(1018, 1753)
(1018, 1247)
(1018, 3113)
(1018, 4937)
(1018, 1866)
(1018, 4773)
(1019, 2750)
(1019, 1050)
(1019, 4634)
(1019, 4476)
(1019, 2321)
(1019, 4702)
(1019, 7096)
(1019, 6651)
(1020, 4557)
(1020, 1673)
(1020, 4233)
(1020, 3134)
(1020, 4314)
(1020, 6803)
(1021, 4224)
(1021, 6467)
(1021, 1723)
(1021, 2746)
(1021, 3497)
(1021, 4611)
(1021, 4435)
(1021, 2023)
(1022, 5471)
(1022, 2246)
(1022, 6123)
(1022, 1387)
(1022, 5213)
(1022, 2157)
(1023, 1495)
(1023, 3346)
(1023, 2728)
(1023, 2494)
(1023, 1987)
(1023, 1479)
(1023, 6106)
(1023, 4689)
(1023, 4962)
(1023, 5490)
(1024, 6678)
(1024, 2749)
(1024, 5240)
(1024, 5056)
(1024, 1691)
(1025, 5201)
(1025, 1620)
(1025, 5933)
(1025, 6414)
(1026, 4301)
(1027, 1442)
(1027, 2670)
(1027, 7180)
(1027, 6646)
(1027, 2667)
(1027, 2550)
(1028, 4213)
(1028, 7155)
(1028, 3543)
(1028, 3145)
(1028, 1236)
(1028, 1303)
(1028, 7074)
(1028, 5354)
(1029, 6975)
(1029, 2916)
(1030, 4860)
(1030, 5635)
(1030, 3635)
(1030, 3096)
(1030, 6797)
(1030, 1540)
(1031, 4296)
(1031, 6677)
(1032, 2223)
(1032, 1071)
(1032, 6915)
(1032, 1126)
(1032, 7070)
(1032, 1990)
(1032, 2255)
(1033, 6908)
(1033, 4308)
(1033, 6924)
(1033, 1619)
(1033, 6857)
(1033, 7108)
(1033, 5666)
(1034, 2438)
(1034, 3418)
(1034, 4310)
(1034, 2136)
(1034, 3999)
(1035, 2597)
(1035, 6026)
(1035, 6312)
(1036, 6958)
(1036, 6920)
(1036, 1193)
(1036, 6016)
(1036, 2712)
(1037, 2779)
(1037, 1340)
(1037, 6577)
(1037, 4021)
(1037, 2150)
(1038, 1168)
(1038, 2864)
(1038, 3889)
(1039, 2092)
(1039, 4382)
(1039, 6289)
(1039, 4253)
(1040, 6387)
(1040, 2218)
(1041, 1990)
(1041, 1158)
(1041, 1525)
(1042, 1370)
(1042, 2458)
(1042, 2297)
(1042, 3754)
(1042, 3514)
(1042, 6621)
(1043, 5475)
(1043, 5458)
(1043, 4921)
(1043, 6295)
(1044, 2869)
(1044, 4332)
(1044, 3609)
(1044, 4865)
(1044, 4022)
(1045, 3380)
(1045, 3342)
(1045, 4522)
(1045, 6305)
(1045, 5104)
(1045, 6634)
(1046, 4680)
(1046, 6153)
(1046, 5866)
(1046, 2226)
(1046, 6898)
(1046, 4479)
(1047, 6782)
(1047, 2804)
(1047, 6812)
(1047, 5408)
(1047, 1450)
(1047, 4458)
(1048, 3743)
(1048, 5405)
(1048, 6075)
(1048, 2569)
(1048, 6625)
(1049, 2440)
(1049, 2017)
(1049, 2010)
(1050, 5265)
(1050, 3281)
(1050, 5058)
(1050, 3307)
(1050, 6880)
(1050, 3920)
(1051, 4514)
(1051, 6955)
(1051, 6552)
(1051, 1868)
(1051, 6622)
(1051, 5280)
(1051, 4209)
(1051, 2867)
(1052, 5837)
(1052, 4428)
(1052, 4808)
(1053, 6392)
(1053, 1745)
(1053, 5691)
(1053, 5419)
(1053, 5900)
(1053, 3942)
(1053, 6053)
(1053, 5051)
(1054, 5060)
(1054, 5809)
(1054, 1260)
(1054, 5804)
(1054, 3117)
(1054, 2348)
(1055, 1613)
(1055, 3476)
(1055, 7133)
(1055, 6837)
(1056, 6811)
(1056, 5178)
(1056, 5590)
(1056, 6003)
(1056, 4723)
(1056, 1989)
(1056, 1115)
(1057, 3843)
(1057, 1259)
(1057, 2424)
(1057, 6233)
(1057, 3531)
(1058, 6209)
(1058, 4306)
(1059, 4744)
(1059, 1214)
(1059, 3281)
(1059, 2976)
(1059, 6141)
(1059, 4938)
(1059, 2979)
(1059, 7100)
(1060, 6264)
(1061, 3652)
(1061, 3630)
(1061, 4677)
(1062, 3199)
(1062, 4308)
(1062, 2402)
(1062, 6365)
(1062, 6560)
(1063, 6983)
(1063, 2631)
(1063, 2203)
(1063, 3161)
(1063, 4264)
(1063, 1749)
(1063, 5769)
(1064, 2756)
(1064, 5376)
(1064, 2013)
(1065, 2706)
(1065, 3323)
(1065, 5724)
(1065, 2576)
(1065, 4070)
(1066, 6590)
(1066, 2113)
(1066, 5134)
(1066, 3305)
(1066, 6354)
(1066, 2219)
(1066, 4524)
(1066, 1732)
(1066, 4016)
(1067, 3076)
(1067, 5481)
(1067, 2410)
(1067, 2378)
(1067, 3957)
(1067, 5035)
(1067, 3429)
(1068, 2752)
(1068, 3452)
(1068, 6449)
(1068, 2590)
(1068, 6727)
(1068, 5426)
(1069, 6734)
(1069, 4362)
(1069, 4595)
(1069, 2798)
(1069, 5083)
(1070, 3154)
(1070, 6725)
(1070, 5406)
(1070, 3922)
(1070, 1803)
(1070, 6326)
(1070, 3750)
(1071, 6787)
(1071, 2585)
(1071, 5884)
(1071, 5099)
(1071, 1918)
(1071, 4349)
(1071, 6072)
(1072, 3926)
(1072, 2743)
(1073, 3978)
(1073, 4067)
(1073, 5205)
(1073, 2810)
(1073, 4464)
(1073, 6751)
(1073, 6930)
(1074, 1142)
(1074, 2358)
(1074, 2363)
(1075, 4581)
(1075, 3021)
(1075, 3081)
(1075, 2830)
(1075, 6119)
(1075, 5364)
(1075, 3516)
(1076, 6343)
(1076, 3841)
(1076, 5349)
(1076, 4773)
(1076, 2199)
(1077, 5989)
(1077, 1557)
(1077, 3144)
(1077, 4577)
(1077, 4681)
(1078, 3846)
(1078, 2411)
(1078, 3005)
(1078, 1806)
(1078, 5624)
(1078, 3717)
(1078, 1301)
(1078, 5415)
(1079, 3758)
(1079, 3767)
(1079, 1387)
(1079, 1739)
(1080, 3376)
(1080, 5491)
(1080, 6553)
(1080, 4231)
(1080, 1986)
(1081, 7153)
(1081, 4200)
(1081, 1779)
(1081, 3167)
(1081, 6032)
(1082, 5629)
(1082, 1965)
(1082, 2923)
(1082, 5750)
(1082, 4986)
(1082, 1943)
(1083, 6723)
(1083, 6210)
(1083, 3195)
(1083, 1417)
(1084, 5361)
(1084, 6913)
(1084, 1993)
(1084, 5653)
(1084, 5899)
(1084, 5717)
(1084, 4736)
(1085, 4617)
(1086, 1096)
(1086, 1369)
(1086, 6791)
(1086, 7202)
(1086, 2111)
(1087, 5154)
(1087, 5542)
(1087, 2819)
(1087, 5103)
(1088, 1254)
(1088, 1815)
(1088, 4486)
(1089, 5400)
(1089, 6925)
(1089, 4733)
(1089, 6210)
(1089, 5761)
(1089, 3442)
(1089, 3211)
(1089, 6378)
(1089, 2313)
(1089, 4295)
(1090, 2475)
(1090, 2335)
(1090, 5073)
(1090, 3033)
(1090, 5925)
(1090, 4285)
(1090, 4024)
(1090, 6723)
(1091, 3057)
(1091, 5115)
(1091, 2288)
(1091, 5282)
(1091, 6101)
(1091, 3818)
(1091, 6827)
(1091, 4730)
(1091, 3036)
(1091, 6313)
(1092, 4710)
(1092, 3829)
(1092, 2533)
(1093, 6250)
(1093, 6627)
(1093, 2382)
(1093, 5408)
(1093, 2706)
(1093, 6324)
(1093, 2777)
(1093, 6569)
(1094, 2901)
(1094, 2165)
(1094, 1638)
(1094, 2994)
(1094, 2364)
(1094, 1530)
(1094, 4068)
(1094, 2169)
(1095, 6262)
(1095, 5685)
(1095, 5313)
(1095, 3073)
(1096, 4247)
(1096, 1647)
(1096, 4567)
(1096, 3802)
(1096, 3469)
(1096, 2058)
(1097, 3341)
(1097, 5398)
(1097, 4882)
(1097, 5591)
(1097, 7138)
(1097, 5515)
(1098, 5526)
(1098, 5124)
(1098, 6691)
(1098, 4583)
(1098, 1373)
(1098, 3642)
(1099, 5747)
(1099, 6748)
(1099, 2725)
(1099, 4691)
(1100, 4130)
(1100, 6420)
(1100, 5018)
(1100, 6150)
(1101, 2739)
(1101, 4677)
(1101, 5901)
(1101, 5669)
(1101, 3010)
(1101, 3414)
(1102, 2622)
(1102, 6295)
(1102, 4379)
(1102, 1670)
(1102, 4311)
(1103, 6818)
(1103, 3236)
(1103, 5205)
(1103, 4213)
(1104, 6151)
(1104, 4090)
(1104, 1467)
(1104, 3145)
(1105, 2843)
(1105, 3894)
(1105, 1716)
(1105, 7126)
(1105, 4764)
(1105, 1184)
(1106, 3107)
(1106, 3161)
(1106, 3460)
(1106, 6670)
(1106, 3734)
(1107, 1633)
(1107, 2306)
(1107, 6104)
(1108, 2974)
(1108, 1159)
(1109, 3586)
(1109, 1394)
(1109, 1996)
(1109, 6793)
(1110, 5447)
(1110, 2497)
(1110, 2597)
(1110, 5623)
(1110, 3640)
(1110, 3841)
(1111, 1964)
(1111, 4539)
(1111, 5719)
(1111, 4793)
(1111, 4353)
(1112, 6391)
(1112, 5542)
(1112, 1811)
(1112, 5847)
(1113, 3672)
(1113, 4873)
(1113, 3854)
(1113, 3201)
(1113, 2061)
(1113, 1322)
(1113, 3881)
(1114, 4940)
(1114, 6403)
(1114, 2156)
(1114, 3682)
(1114, 2378)
(1114, 5191)
(1114, 2939)
(1115, 6550)
(1115, 4121)
(1115, 6675)
(1115, 2334)
(1115, 4455)
(1115, 5436)
(1115, 2082)
(1115, 7175)
(1115, 5260)
(1116, 5744)
(1116, 1643)
(1116, 4924)
(1116, 4497)
(1116, 5102)
(1116, 4849)
(1117, 6895)
(1117, 1380)
(1117, 6043)
(1117, 1521)
(1118, 4330)
(1118, 6645)
(1118, 2313)
(1118, 2740)
(1118, 2455)
(1119, 1536)
(1119, 6750)
(1119, 3132)
(1120, 2335)
(1120, 4499)
(1121, 2350)
(1121, 5965)
(1122, 2075)
(1122, 1468)
(1122, 6311)
(1123, 4399)
(1123, 6870)
(1123, 1178)
(1123, 1681)
(1123, 6396)
(1124, 6788)
(1124, 1908)
(1124, 3931)
(1124, 6967)
(1124, 3526)
(1124, 3395)
(1124, 3331)
(1124, 4744)
(1124, 5020)
(1124, 3495)
(1125, 6215)
(1125, 5476)
(1125, 2092)
(1125, 1177)
(1125, 2783)
(1125, 4377)
(1126, 4633)
(1126, 2032)
(1126, 2205)
(1126, 3087)
(1126, 2840)
(1127, 3950)
(1127, 4924)
(1127, 4145)
(1127, 3932)
(1127, 5107)
(1127, 2803)
(1128, 4515)
(1128, 6078)
(1128, 3517)
(1128, 1399)
(1128, 4843)
(1128, 2016)
(1128, 3429)
(1129, 1136)
(1129, 5621)
(1129, 6653)
(1129, 5924)
(1130, 1748)
(1130, 5821)
(1130, 1701)
(1131, 6499)
(1131, 3066)
(1131, 5960)
(1132, 4886)
(1132, 2474)
(1132, 4741)
(1133, 5292)
(1133, 4955)
(1133, 4494)
(1133, 3259)
(1133, 5847)
(1133, 5769)
(1133, 5688)
(1133, 6663)
(1134, 5238)
(1134, 1750)
(1134, 1833)
(1134, 6834)
(1134, 5444)
(1134, 6540)
(1134, 2357)
(1134, 1338)
(1135, 4526)
(1135, 6132)
(1135, 4023)
(1135, 4731)
(1135, 2245)
(1135, 6431)
(1136, 4604)
(1136, 3991)
(1136, 5235)
(1136, 2719)
(1136, 2797)
(1136, 5098)
(1136, 3865)
(1137, 5501)
(1137, 2906)
(1138, 3316)
(1138, 1656)
(1138, 1677)
(1139, 3787)
(1139, 3804)
(1139, 4764)
(1140, 1378)
(1140, 3474)
(1140, 6058)
(1140, 4060)
(1140, 4209)
(1140, 6998)
(1141, 3246)
(1141, 1405)
(1141, 2061)
(1141, 7207)
(1142, 4714)
(1142, 5643)
(1142, 5812)
(1142, 4193)
(1142, 4282)
(1143, 7234)
(1143, 3655)
(1143, 6418)
(1143, 2317)
(1143, 1358)
(1143, 4819)
(1143, 1689)
(1143, 1464)
